Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
86017,125859,Male,disloyal Customer,38,Business travel,Eco,992,4,4,4,2,4,4,4,4,4,2,2,1,2,4,14,4.0,neutral or dissatisfied
77977,13177,Male,disloyal Customer,26,Business travel,Eco,542,1,3,1,3,2,1,2,2,3,3,3,3,5,2,0,0.0,neutral or dissatisfied
94898,118955,Female,disloyal Customer,30,Business travel,Eco,682,2,2,2,1,2,2,2,2,2,1,2,4,3,2,0,0.0,neutral or dissatisfied
93983,50646,Male,Loyal Customer,53,Personal Travel,Eco,250,3,1,3,3,3,3,3,3,3,5,4,2,4,3,0,2.0,neutral or dissatisfied
85645,89134,Male,Loyal Customer,64,Business travel,Business,1947,1,5,5,5,1,2,3,1,1,1,1,1,1,2,27,17.0,neutral or dissatisfied
573,108382,Male,Loyal Customer,64,Personal Travel,Eco,1728,4,1,4,3,1,4,1,1,3,1,3,2,4,1,18,24.0,neutral or dissatisfied
34898,6509,Female,Loyal Customer,51,Business travel,Business,2425,1,1,1,1,2,5,4,5,5,5,5,5,5,4,0,0.0,satisfied
672,125757,Male,Loyal Customer,50,Business travel,Business,993,2,2,2,2,3,4,4,4,4,4,4,5,4,5,0,0.0,satisfied
13028,92511,Male,Loyal Customer,48,Personal Travel,Eco,1947,3,4,3,2,4,3,4,4,4,3,5,5,5,4,1,0.0,neutral or dissatisfied
70679,115792,Male,Loyal Customer,22,Business travel,Business,1658,3,2,2,2,3,3,3,3,1,5,3,4,3,3,10,0.0,neutral or dissatisfied
1784,64238,Male,disloyal Customer,44,Business travel,Business,1660,2,2,2,1,1,2,1,1,3,3,4,3,5,1,11,7.0,neutral or dissatisfied
71541,108970,Female,disloyal Customer,27,Business travel,Eco Plus,655,4,4,4,3,3,4,3,3,1,5,3,2,4,3,33,18.0,neutral or dissatisfied
101220,25924,Female,Loyal Customer,50,Business travel,Eco,594,4,5,5,5,3,4,1,4,4,4,4,2,4,2,0,0.0,satisfied
93463,77146,Male,Loyal Customer,32,Business travel,Business,1865,4,4,4,4,5,5,5,5,3,4,5,5,4,5,0,0.0,satisfied
66485,25686,Female,Loyal Customer,48,Personal Travel,Business,528,3,5,3,4,5,5,4,2,2,3,2,4,2,5,34,19.0,neutral or dissatisfied
54078,113154,Male,Loyal Customer,29,Business travel,Business,628,2,2,2,2,2,2,2,2,1,3,3,2,4,2,38,29.0,neutral or dissatisfied
4452,44603,Male,Loyal Customer,30,Business travel,Business,566,1,2,4,2,1,1,1,1,4,3,4,1,3,1,0,0.0,neutral or dissatisfied
87649,104435,Female,Loyal Customer,11,Personal Travel,Eco,1147,4,1,4,3,3,4,3,3,3,1,1,3,2,3,0,0.0,neutral or dissatisfied
2918,28851,Female,Loyal Customer,38,Business travel,Business,2763,1,1,1,1,5,1,3,4,4,4,4,2,4,4,0,0.0,satisfied
100843,35946,Female,Loyal Customer,59,Business travel,Business,231,5,5,5,5,2,1,1,4,4,4,4,3,4,5,0,0.0,satisfied
82518,72681,Male,Loyal Customer,68,Personal Travel,Eco,1121,3,4,3,3,4,3,4,4,3,2,5,4,4,4,0,0.0,neutral or dissatisfied
7030,76062,Female,Loyal Customer,45,Business travel,Business,3085,3,3,3,3,5,4,4,3,3,4,3,5,3,4,0,0.0,satisfied
98402,76961,Female,disloyal Customer,17,Business travel,Eco,1990,1,1,1,4,3,1,3,3,4,1,3,4,4,3,0,0.0,neutral or dissatisfied
44288,46985,Female,Loyal Customer,70,Personal Travel,Eco,776,3,4,3,3,5,5,4,3,3,3,3,3,3,4,0,0.0,neutral or dissatisfied
103514,30864,Female,Loyal Customer,31,Business travel,Business,1607,3,3,3,3,5,5,5,5,3,2,5,3,3,5,0,11.0,satisfied
36112,74270,Male,disloyal Customer,29,Business travel,Business,2311,1,1,1,2,5,1,5,5,5,4,5,5,4,5,0,0.0,neutral or dissatisfied
30589,55121,Male,Loyal Customer,69,Personal Travel,Eco,1346,4,4,4,1,3,4,3,3,4,4,4,4,4,3,0,0.0,neutral or dissatisfied
96230,8232,Female,Loyal Customer,48,Personal Travel,Eco,402,2,5,2,2,3,4,4,4,4,2,4,3,4,3,6,5.0,neutral or dissatisfied
88798,122644,Female,disloyal Customer,34,Business travel,Business,361,2,2,2,3,5,2,2,5,5,5,4,4,5,5,7,5.0,neutral or dissatisfied
22058,27813,Male,disloyal Customer,14,Business travel,Eco,1409,3,3,3,3,2,3,2,2,3,1,3,3,4,2,0,0.0,neutral or dissatisfied
55003,20814,Female,disloyal Customer,20,Business travel,Eco,357,1,0,1,1,5,1,5,5,2,3,4,1,1,5,0,0.0,neutral or dissatisfied
47375,12573,Female,Loyal Customer,49,Business travel,Business,2854,5,5,1,5,1,3,3,5,5,4,5,2,5,3,33,35.0,neutral or dissatisfied
81999,17770,Male,disloyal Customer,23,Business travel,Eco,1075,4,4,4,5,5,4,5,5,2,1,3,3,4,5,0,0.0,satisfied
36718,26166,Female,disloyal Customer,22,Business travel,Eco,404,1,3,1,2,5,1,5,5,5,4,2,3,4,5,0,0.0,neutral or dissatisfied
69822,55596,Male,Loyal Customer,56,Business travel,Business,404,5,5,5,5,5,5,5,4,4,4,4,3,4,4,0,0.0,satisfied
39666,24373,Female,Loyal Customer,24,Business travel,Eco,669,2,1,1,1,2,2,4,2,3,3,3,1,3,2,0,8.0,neutral or dissatisfied
2892,114863,Female,Loyal Customer,43,Business travel,Business,2921,1,1,1,1,3,5,5,5,5,5,5,3,5,4,0,0.0,satisfied
15528,10822,Female,disloyal Customer,23,Business travel,Eco,396,3,3,3,2,4,3,4,4,3,3,3,3,2,4,0,0.0,neutral or dissatisfied
2311,112248,Male,Loyal Customer,30,Business travel,Business,1546,4,4,4,4,4,4,4,4,5,4,5,4,5,4,2,0.0,satisfied
45830,15796,Female,disloyal Customer,36,Business travel,Eco,143,3,4,3,1,4,3,4,4,3,3,5,1,3,4,40,30.0,neutral or dissatisfied
30700,109123,Female,Loyal Customer,45,Personal Travel,Eco Plus,816,5,0,5,4,2,5,5,3,3,5,3,5,3,5,0,0.0,satisfied
26535,107807,Male,disloyal Customer,23,Business travel,Eco,349,1,4,1,2,1,1,4,1,3,2,4,5,5,1,7,0.0,neutral or dissatisfied
24514,101161,Female,disloyal Customer,24,Business travel,Eco,775,1,2,2,4,3,2,3,3,3,2,4,3,5,3,0,0.0,neutral or dissatisfied
82854,7284,Female,Loyal Customer,53,Personal Travel,Eco,116,2,3,2,3,3,2,2,5,5,2,5,2,5,4,72,66.0,neutral or dissatisfied
38254,113566,Female,Loyal Customer,60,Business travel,Business,2024,1,5,4,5,5,4,4,1,1,1,1,2,1,1,4,7.0,neutral or dissatisfied
35373,122530,Female,Loyal Customer,50,Business travel,Business,500,2,2,2,2,5,5,5,4,4,4,4,3,4,5,0,0.0,satisfied
58495,31890,Female,Loyal Customer,32,Business travel,Eco,2762,4,3,4,4,4,4,4,4,3,4,3,5,3,4,0,0.0,satisfied
68286,10473,Male,disloyal Customer,20,Business travel,Business,312,4,4,4,1,3,4,3,3,5,5,5,4,5,3,37,39.0,satisfied
58193,110305,Male,disloyal Customer,38,Business travel,Business,919,3,3,3,2,1,3,1,1,4,4,4,4,5,1,0,0.0,neutral or dissatisfied
100907,113950,Male,Loyal Customer,41,Business travel,Business,1838,2,2,1,2,2,4,4,4,4,4,4,3,4,5,10,1.0,satisfied
9021,21551,Male,Loyal Customer,18,Personal Travel,Eco,331,4,3,4,2,4,4,4,4,3,4,5,3,3,4,0,0.0,neutral or dissatisfied
23644,83002,Male,disloyal Customer,35,Business travel,Business,1084,4,5,5,2,4,5,2,4,5,3,5,4,5,4,0,0.0,neutral or dissatisfied
68243,86530,Male,Loyal Customer,45,Personal Travel,Eco,760,2,4,2,1,3,2,3,3,1,3,4,3,4,3,100,103.0,neutral or dissatisfied
58987,94763,Female,disloyal Customer,24,Business travel,Eco,248,2,1,2,4,2,2,2,2,2,2,3,1,3,2,0,0.0,neutral or dissatisfied
72934,57614,Male,Loyal Customer,53,Business travel,Business,2623,3,3,3,3,4,4,4,5,5,5,5,5,5,4,0,0.0,satisfied
94235,66298,Male,disloyal Customer,19,Business travel,Eco,852,3,3,3,3,2,3,2,2,1,1,4,3,3,2,13,7.0,neutral or dissatisfied
89318,73289,Male,Loyal Customer,59,Business travel,Business,2441,5,5,5,5,5,4,4,4,4,4,4,3,4,4,11,28.0,satisfied
41754,88109,Male,Loyal Customer,20,Business travel,Business,594,5,5,5,5,2,2,2,2,4,5,4,3,5,2,0,0.0,satisfied
69153,18460,Male,Loyal Customer,48,Business travel,Eco,253,5,2,4,4,5,5,5,5,4,2,4,1,1,5,0,0.0,satisfied
41103,30210,Female,Loyal Customer,67,Personal Travel,Eco Plus,253,1,4,0,5,2,5,5,1,1,0,1,1,1,5,0,0.0,neutral or dissatisfied
88385,33342,Male,Loyal Customer,18,Business travel,Eco,2409,5,1,4,4,5,5,5,5,3,3,4,4,5,5,12,9.0,satisfied
2473,55613,Male,Loyal Customer,68,Personal Travel,Eco,404,4,5,4,5,5,4,5,5,3,5,5,4,4,5,0,0.0,neutral or dissatisfied
77468,71975,Male,Loyal Customer,23,Business travel,Business,1440,1,1,1,1,5,5,5,5,3,5,4,5,4,5,0,0.0,satisfied
38816,120933,Male,disloyal Customer,25,Business travel,Eco,1013,4,4,4,4,2,4,4,2,2,5,4,3,4,2,0,0.0,neutral or dissatisfied
94517,110509,Male,disloyal Customer,19,Business travel,Eco,842,2,2,2,4,4,2,4,4,3,1,3,4,3,4,0,14.0,neutral or dissatisfied
50911,89637,Male,Loyal Customer,26,Business travel,Business,1076,5,5,5,5,4,4,4,4,3,3,5,5,4,4,56,34.0,satisfied
39126,103942,Female,disloyal Customer,26,Business travel,Business,533,2,0,2,2,4,2,4,4,5,5,4,5,5,4,0,0.0,neutral or dissatisfied
5664,55258,Male,Loyal Customer,44,Business travel,Business,1009,4,4,4,4,4,4,4,4,4,4,4,5,4,4,0,0.0,satisfied
97600,106196,Male,Loyal Customer,40,Personal Travel,Eco,302,3,1,3,3,2,3,1,2,3,4,3,4,4,2,1,0.0,neutral or dissatisfied
96765,99217,Female,Loyal Customer,53,Business travel,Business,1855,2,2,2,2,4,5,4,3,3,4,3,3,3,4,3,5.0,satisfied
80840,14136,Female,Loyal Customer,31,Business travel,Business,2664,1,2,2,2,1,1,1,1,1,4,3,1,3,1,12,4.0,neutral or dissatisfied
5451,35383,Male,Loyal Customer,59,Business travel,Eco,676,4,1,3,3,4,4,4,4,2,4,4,1,2,4,7,1.0,satisfied
39260,3564,Female,Loyal Customer,47,Business travel,Business,3939,2,2,2,2,3,1,1,2,2,3,2,3,2,2,35,34.0,neutral or dissatisfied
33230,87492,Female,Loyal Customer,39,Business travel,Business,1718,3,3,3,3,5,5,5,5,5,5,5,5,5,5,0,0.0,satisfied
89437,59324,Male,disloyal Customer,20,Business travel,Eco,1338,1,1,1,2,4,1,4,4,4,4,3,4,4,4,2,0.0,neutral or dissatisfied
87119,3601,Male,Loyal Customer,68,Business travel,Business,1976,4,1,4,4,5,1,3,4,4,4,4,5,4,1,0,0.0,satisfied
94986,18186,Male,disloyal Customer,42,Business travel,Business,224,3,3,3,1,5,3,2,5,2,1,5,2,3,5,0,0.0,neutral or dissatisfied
15153,69866,Male,Loyal Customer,12,Personal Travel,Eco,1055,1,5,1,5,1,2,2,4,5,5,5,2,3,2,259,232.0,neutral or dissatisfied
79248,106058,Female,disloyal Customer,39,Business travel,Business,903,2,2,2,2,5,2,4,5,4,1,2,3,1,5,74,75.0,neutral or dissatisfied
21585,33422,Female,disloyal Customer,29,Business travel,Eco,737,4,4,4,4,4,4,4,4,3,3,4,3,5,4,0,0.0,neutral or dissatisfied
62761,119813,Male,Loyal Customer,48,Business travel,Business,936,1,1,1,1,2,5,4,5,5,5,5,3,5,5,0,0.0,satisfied
65040,112194,Female,Loyal Customer,31,Personal Travel,Eco Plus,895,1,5,1,2,5,1,5,5,4,2,4,4,5,5,5,0.0,neutral or dissatisfied
100986,47630,Male,Loyal Customer,39,Business travel,Eco,1235,5,4,4,4,5,5,5,5,3,3,5,3,5,5,0,5.0,satisfied
40460,65546,Male,Loyal Customer,62,Personal Travel,Business,175,2,5,2,2,4,5,4,3,3,2,3,3,3,4,2,14.0,neutral or dissatisfied
67946,23416,Female,Loyal Customer,27,Business travel,Business,495,1,4,3,4,1,2,1,1,2,3,3,3,3,1,8,11.0,neutral or dissatisfied
551,52768,Female,disloyal Customer,42,Business travel,Eco,1874,3,3,3,3,3,3,3,3,5,3,3,2,3,3,0,5.0,neutral or dissatisfied
85039,92096,Female,Loyal Customer,55,Business travel,Business,1135,1,0,0,3,5,3,4,1,1,0,1,4,1,1,45,44.0,neutral or dissatisfied
97520,73844,Male,disloyal Customer,37,Business travel,Business,1810,2,2,2,3,4,2,1,4,4,2,5,3,5,4,0,2.0,neutral or dissatisfied
35178,68431,Female,Loyal Customer,28,Business travel,Business,1687,5,5,5,5,4,5,4,4,4,3,4,4,5,4,0,0.0,satisfied
988,48272,Female,disloyal Customer,24,Business travel,Eco Plus,391,3,5,3,2,3,3,3,3,5,2,5,2,5,3,0,0.0,neutral or dissatisfied
36797,95479,Male,disloyal Customer,37,Business travel,Business,148,3,3,3,1,4,3,2,4,4,4,4,4,4,4,0,0.0,satisfied
17429,20941,Male,Loyal Customer,24,Business travel,Eco,689,0,4,0,5,5,0,5,5,2,3,4,5,4,5,1,13.0,satisfied
83779,1888,Male,Loyal Customer,54,Business travel,Business,285,5,5,5,5,4,5,4,4,4,4,4,4,4,5,5,2.0,satisfied
28409,42900,Male,Loyal Customer,36,Business travel,Business,3810,0,4,0,3,1,5,3,2,2,2,2,2,2,1,0,0.0,satisfied
46715,96987,Male,Loyal Customer,58,Business travel,Business,3216,2,2,2,2,2,2,2,2,2,2,2,1,2,3,7,12.0,neutral or dissatisfied
66111,89901,Male,Loyal Customer,44,Business travel,Eco,1306,2,1,1,1,2,2,2,2,3,5,1,1,2,2,7,1.0,neutral or dissatisfied
76232,113616,Female,Loyal Customer,31,Personal Travel,Eco,386,2,4,2,3,5,2,5,5,5,4,5,4,5,5,2,2.0,neutral or dissatisfied
9103,1493,Female,disloyal Customer,15,Business travel,Eco,737,4,4,4,3,3,4,3,3,3,2,5,5,5,3,0,0.0,satisfied
19193,100765,Male,Loyal Customer,38,Business travel,Business,1504,1,1,1,1,3,4,4,4,4,4,4,5,4,4,22,3.0,satisfied
56648,74873,Male,Loyal Customer,62,Business travel,Eco,2239,1,4,4,4,1,1,1,1,3,4,3,2,4,1,0,0.0,neutral or dissatisfied
26536,86066,Female,disloyal Customer,20,Business travel,Eco,432,2,0,2,4,3,2,3,3,3,5,4,3,5,3,0,0.0,neutral or dissatisfied
4259,118840,Female,Loyal Customer,39,Business travel,Eco Plus,221,2,2,2,2,2,2,2,2,2,2,1,5,2,2,0,3.0,satisfied
28036,103135,Male,Loyal Customer,59,Business travel,Business,3619,4,4,4,4,5,5,4,5,5,5,5,5,5,5,0,0.0,satisfied
40779,77791,Male,Loyal Customer,64,Personal Travel,Eco,696,2,5,2,3,5,2,5,5,4,5,5,3,4,5,76,69.0,neutral or dissatisfied
6336,39101,Female,disloyal Customer,38,Business travel,Eco,402,1,2,0,3,5,0,3,5,1,4,3,3,4,5,35,25.0,neutral or dissatisfied
95763,15507,Male,Loyal Customer,32,Personal Travel,Eco,433,1,1,1,3,1,1,1,1,3,2,2,3,2,1,0,0.0,neutral or dissatisfied
18191,25028,Male,Loyal Customer,40,Business travel,Business,3604,1,2,2,2,3,4,3,1,1,1,1,4,1,1,0,0.0,neutral or dissatisfied
10917,47433,Male,Loyal Customer,67,Business travel,Eco,190,3,1,1,1,3,3,3,3,1,3,3,2,3,3,31,22.0,neutral or dissatisfied
47782,11729,Male,disloyal Customer,32,Business travel,Business,395,4,4,4,4,4,4,4,4,4,3,5,4,4,4,0,0.0,neutral or dissatisfied
19658,96811,Male,disloyal Customer,44,Business travel,Business,781,3,3,3,1,3,3,3,3,4,5,4,4,5,3,19,7.0,satisfied
30443,1598,Male,Loyal Customer,7,Personal Travel,Eco,140,3,3,0,3,3,0,3,3,2,4,3,1,2,3,45,46.0,neutral or dissatisfied
93648,52616,Female,Loyal Customer,47,Business travel,Eco,119,3,4,4,4,4,2,3,2,2,3,2,1,2,2,0,0.0,neutral or dissatisfied
87006,71520,Female,Loyal Customer,37,Business travel,Business,3409,3,2,3,3,3,5,5,4,4,4,4,5,4,4,3,0.0,satisfied
91496,88858,Female,Loyal Customer,35,Business travel,Eco Plus,271,1,4,4,4,1,1,1,1,3,1,3,3,3,1,0,31.0,neutral or dissatisfied
61655,7281,Female,Loyal Customer,67,Personal Travel,Eco,135,1,2,1,3,3,4,3,3,3,1,1,3,3,4,102,91.0,neutral or dissatisfied
65397,62946,Male,disloyal Customer,46,Business travel,Business,967,5,5,5,1,3,5,5,3,5,2,4,4,4,3,0,0.0,satisfied
10703,50532,Female,Loyal Customer,46,Personal Travel,Eco,86,3,5,3,4,2,1,5,5,5,3,5,1,5,4,55,45.0,neutral or dissatisfied
6997,9194,Female,Loyal Customer,49,Business travel,Eco Plus,363,4,1,1,1,3,3,3,4,4,4,4,3,4,1,89,74.0,neutral or dissatisfied
75339,41453,Female,Loyal Customer,54,Business travel,Business,1334,2,2,2,2,2,5,4,4,4,4,4,3,4,5,0,0.0,satisfied
33587,69475,Male,Loyal Customer,20,Personal Travel,Eco,944,3,1,3,4,1,3,3,1,2,1,3,2,3,1,13,31.0,neutral or dissatisfied
12059,81274,Female,disloyal Customer,23,Business travel,Eco,1020,2,2,2,4,4,2,4,4,1,1,4,3,3,4,0,0.0,neutral or dissatisfied
47034,12657,Male,Loyal Customer,27,Business travel,Business,2944,4,4,4,4,4,5,4,4,5,3,3,4,4,4,0,6.0,satisfied
1752,122511,Male,Loyal Customer,49,Business travel,Business,3805,3,2,2,2,4,4,3,3,3,4,3,1,3,2,10,0.0,neutral or dissatisfied
19340,48538,Female,disloyal Customer,35,Business travel,Eco,959,4,4,4,3,3,4,1,3,4,1,4,2,2,3,10,2.0,neutral or dissatisfied
99053,25954,Female,Loyal Customer,43,Business travel,Business,946,1,4,1,1,1,1,5,5,5,5,5,1,5,5,0,7.0,satisfied
43963,71864,Male,Loyal Customer,36,Business travel,Business,1731,2,2,2,2,2,4,3,5,5,5,5,1,5,1,0,0.0,satisfied
97610,80044,Male,Loyal Customer,8,Personal Travel,Eco,1010,4,4,4,1,4,4,4,4,5,2,1,5,5,4,0,0.0,neutral or dissatisfied
94333,44919,Female,Loyal Customer,62,Personal Travel,Eco,466,1,5,1,1,4,5,5,2,2,1,2,4,2,4,0,0.0,neutral or dissatisfied
92134,1838,Female,Loyal Customer,34,Personal Travel,Eco,408,2,1,2,3,5,2,5,5,1,2,3,4,3,5,0,0.0,neutral or dissatisfied
53422,60936,Female,Loyal Customer,39,Business travel,Business,3518,1,1,1,1,4,5,4,4,4,5,4,5,4,5,31,26.0,satisfied
68198,129090,Female,Loyal Customer,41,Business travel,Business,2218,2,5,5,5,2,2,4,2,2,2,2,1,2,4,0,0.0,neutral or dissatisfied
36627,127269,Female,disloyal Customer,38,Business travel,Eco,707,1,1,1,2,3,1,3,3,5,1,1,3,1,3,0,0.0,neutral or dissatisfied
7189,1086,Female,Loyal Customer,50,Personal Travel,Eco,247,2,5,2,5,2,4,4,3,3,2,3,4,3,5,11,17.0,neutral or dissatisfied
66797,59425,Female,Loyal Customer,47,Business travel,Business,2556,3,3,4,3,4,5,5,5,5,5,5,3,5,3,0,0.0,satisfied
20854,25502,Male,Loyal Customer,48,Business travel,Eco,481,1,5,5,5,2,1,2,2,1,3,3,4,4,2,0,0.0,neutral or dissatisfied
31806,66561,Female,Loyal Customer,21,Personal Travel,Eco,328,3,2,3,4,3,3,3,3,1,5,3,1,3,3,28,41.0,neutral or dissatisfied
75135,106408,Female,Loyal Customer,12,Personal Travel,Eco,551,3,2,3,4,2,3,4,2,4,1,4,3,3,2,77,75.0,neutral or dissatisfied
94248,62416,Male,disloyal Customer,42,Business travel,Business,913,4,4,4,3,4,4,4,4,3,3,3,4,4,4,23,17.0,satisfied
85375,111706,Male,disloyal Customer,34,Business travel,Business,495,1,1,1,2,1,4,4,4,4,5,4,4,3,4,150,141.0,neutral or dissatisfied
73306,24139,Female,Loyal Customer,53,Personal Travel,Business,147,2,5,0,3,5,4,4,5,5,0,5,4,5,4,0,0.0,neutral or dissatisfied
55342,49792,Male,Loyal Customer,67,Business travel,Business,3094,4,3,3,3,1,4,3,3,3,3,4,4,3,2,32,23.0,neutral or dissatisfied
95623,77321,Male,Loyal Customer,25,Business travel,Business,3549,1,1,1,1,5,5,5,5,5,4,4,3,5,5,0,26.0,satisfied
52583,48162,Female,Loyal Customer,30,Business travel,Business,192,2,4,4,4,3,3,2,3,2,5,3,4,3,3,0,0.0,neutral or dissatisfied
61442,19613,Male,Loyal Customer,65,Business travel,Business,3785,2,2,3,2,2,3,4,5,5,5,5,5,5,2,0,0.0,satisfied
5737,121257,Female,Loyal Customer,51,Business travel,Business,3201,3,3,3,3,4,5,2,5,5,5,5,4,5,5,0,0.0,satisfied
74719,50055,Male,disloyal Customer,54,Business travel,Eco,158,1,4,1,4,5,1,5,5,2,5,4,3,4,5,0,0.0,neutral or dissatisfied
90480,118614,Male,Loyal Customer,42,Business travel,Business,1832,1,1,1,1,5,4,4,4,4,4,4,3,4,5,0,0.0,satisfied
10124,86356,Female,Loyal Customer,33,Business travel,Business,2540,1,1,1,1,3,4,5,4,4,4,4,3,4,5,0,0.0,satisfied
45897,33594,Female,Loyal Customer,25,Business travel,Eco,399,0,5,0,5,2,0,2,2,5,2,2,2,1,2,0,0.0,satisfied
33746,33809,Female,Loyal Customer,25,Business travel,Eco,1521,3,2,2,2,3,3,1,3,4,5,4,4,4,3,13,0.0,neutral or dissatisfied
45926,109769,Female,disloyal Customer,42,Business travel,Business,1053,4,5,5,3,4,4,4,4,4,5,5,5,5,4,0,15.0,neutral or dissatisfied
75556,34044,Male,Loyal Customer,64,Personal Travel,Eco,1608,1,5,1,3,2,1,2,2,3,5,4,4,4,2,0,0.0,neutral or dissatisfied
10874,64485,Male,Loyal Customer,47,Business travel,Business,224,0,0,0,3,2,4,4,5,5,5,5,4,5,5,0,0.0,satisfied
45507,102868,Male,disloyal Customer,22,Business travel,Business,472,4,0,4,5,3,4,3,3,5,3,5,3,4,3,8,0.0,satisfied
50307,118880,Male,Loyal Customer,27,Personal Travel,Eco,1136,2,5,2,2,2,2,2,2,4,5,4,5,5,2,1,0.0,neutral or dissatisfied
756,73094,Male,Loyal Customer,42,Business travel,Eco Plus,685,4,2,2,2,4,4,4,4,1,4,1,2,5,4,0,0.0,satisfied
78673,28887,Female,Loyal Customer,23,Business travel,Business,2291,5,5,5,5,5,5,5,5,3,3,4,5,5,5,98,98.0,satisfied
102272,6780,Female,Loyal Customer,40,Business travel,Business,3005,5,5,5,5,4,4,5,5,5,4,5,3,5,4,0,5.0,satisfied
15089,58013,Female,Loyal Customer,30,Business travel,Business,1721,3,3,5,3,4,4,4,4,5,5,4,5,4,4,4,1.0,satisfied
96064,106934,Male,Loyal Customer,57,Business travel,Business,3649,3,3,3,3,4,4,4,4,4,4,4,3,4,3,21,27.0,satisfied
101473,115255,Female,Loyal Customer,52,Business travel,Business,3858,0,0,0,3,3,5,4,4,4,4,4,3,4,4,24,16.0,satisfied
22019,42874,Male,Loyal Customer,56,Business travel,Eco,467,4,1,1,1,4,4,4,4,1,3,4,2,3,4,0,0.0,neutral or dissatisfied
68116,116531,Female,Loyal Customer,52,Personal Travel,Eco,417,1,4,3,4,3,3,3,4,4,3,4,3,4,1,22,9.0,neutral or dissatisfied
5604,78625,Female,Loyal Customer,39,Business travel,Business,1426,1,1,1,1,2,4,4,5,5,5,5,4,5,4,0,0.0,satisfied
100229,124250,Female,Loyal Customer,16,Personal Travel,Eco,1916,3,3,3,2,2,3,2,2,5,5,5,1,2,2,0,0.0,neutral or dissatisfied
35488,82507,Male,disloyal Customer,30,Business travel,Business,1117,4,4,4,3,1,4,1,1,5,2,4,3,4,1,0,0.0,satisfied
56272,40809,Female,disloyal Customer,24,Business travel,Eco,558,1,4,1,3,1,1,1,1,3,3,4,1,3,1,22,18.0,neutral or dissatisfied
82953,95045,Male,Loyal Customer,22,Personal Travel,Eco,562,3,3,3,3,4,3,4,4,4,4,4,1,4,4,64,57.0,neutral or dissatisfied
8176,108502,Male,disloyal Customer,40,Business travel,Business,287,4,4,4,3,5,4,5,5,4,2,2,1,1,5,0,0.0,satisfied
27618,101599,Female,Loyal Customer,49,Business travel,Business,1371,1,1,1,1,5,4,5,4,4,4,4,5,4,5,40,,satisfied
21280,39013,Female,Loyal Customer,33,Business travel,Eco,230,3,2,2,2,3,3,3,3,3,2,1,1,1,3,62,80.0,neutral or dissatisfied
96492,59596,Male,disloyal Customer,21,Business travel,Eco,854,3,3,3,4,3,3,3,3,5,2,4,5,4,3,7,0.0,neutral or dissatisfied
60590,57163,Female,Loyal Customer,47,Business travel,Business,2227,1,1,1,1,2,3,5,5,5,5,5,3,5,3,2,0.0,satisfied
98331,87265,Male,Loyal Customer,25,Business travel,Business,3904,4,4,1,4,5,5,5,5,3,3,4,4,5,5,0,0.0,satisfied
8576,87533,Female,Loyal Customer,47,Business travel,Eco Plus,373,3,3,3,3,2,3,3,3,3,3,3,3,3,3,0,0.0,neutral or dissatisfied
37906,18777,Male,Loyal Customer,51,Business travel,Business,3627,2,2,2,2,2,5,5,4,4,4,4,4,4,3,0,0.0,satisfied
26672,88728,Female,Loyal Customer,45,Personal Travel,Eco,444,3,4,5,2,5,4,4,5,4,5,4,4,3,4,212,213.0,neutral or dissatisfied
82416,91028,Female,Loyal Customer,19,Personal Travel,Eco,581,3,5,3,1,2,3,2,2,3,4,4,4,4,2,0,0.0,neutral or dissatisfied
20971,37052,Male,Loyal Customer,34,Personal Travel,Eco Plus,994,5,4,5,4,3,5,3,3,4,4,5,3,4,3,0,0.0,satisfied
91868,17595,Female,Loyal Customer,33,Business travel,Eco,695,2,2,4,2,2,3,2,2,2,3,4,1,3,2,2,0.0,neutral or dissatisfied
102518,36635,Female,Loyal Customer,43,Business travel,Business,2529,2,4,5,5,4,1,2,2,2,2,2,3,2,1,0,0.0,neutral or dissatisfied
33618,98778,Male,Loyal Customer,59,Business travel,Business,2442,4,4,4,4,3,5,4,3,3,3,3,3,3,5,42,52.0,satisfied
47785,118648,Male,Loyal Customer,59,Business travel,Eco,325,2,4,4,4,2,2,2,2,4,2,3,3,3,2,23,17.0,neutral or dissatisfied
93302,81113,Female,disloyal Customer,25,Business travel,Business,991,4,2,4,1,2,4,2,2,5,5,5,4,5,2,0,0.0,satisfied
82302,22018,Female,disloyal Customer,47,Business travel,Eco Plus,448,2,1,1,4,1,2,1,1,5,2,1,1,2,1,0,0.0,neutral or dissatisfied
98622,21341,Male,Loyal Customer,30,Business travel,Business,2310,3,1,1,1,3,3,3,3,1,4,4,4,4,3,0,0.0,neutral or dissatisfied
96749,124815,Female,Loyal Customer,45,Business travel,Business,280,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,0.0,neutral or dissatisfied
94545,94168,Male,Loyal Customer,60,Business travel,Business,239,4,1,4,4,2,4,4,3,3,4,3,5,3,4,0,0.0,satisfied
56808,33212,Male,Loyal Customer,59,Business travel,Eco Plus,101,2,5,5,5,2,2,2,2,3,5,5,5,2,2,0,3.0,satisfied
